"search-number","evaluation","memory*","nchpercent*","trustindexmean*","initialexperience*","carepatchmean*","carefarmermean*","careothersmean*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"1","300","16","0.07","0.89","6","0.5","0.32","0.91","0.18581390850931365","10","0.38439454224584246","0.31192693761295526"
"1","310","14","0.96","0.96","9.3","0.13","0.26","0.85","0.13034067350217932","10","0.38439454224584246","0.31192693761295526"
"1","320","24","0.28","0.81","8.6","0.41000000000000003","0.76","0.31","0.289127424270606","10","0.38439454224584246","0.31192693761295526"
"1","330","20","0.35000000000000003","0.49","9.7","0.49","0.54","0.76","0.36165294922169067","10","0.38439454224584246","0.31192693761295526"
"1","340","11","0.39","0.8","5.2","0.9500000000000001","0.71","0.9","0.28272644238361566","10","0.38439454224584246","0.31192693761295526"
"1","350","7","0.21","0.9400000000000001","6.5","0.8300000000000001","0.33","0","0.1404732647583286","10","0.38439454224584246","0.31192693761295526"
"1","360","27","1","0.63","6.8","0.21","0.27","0.61","0.34244254044549877","10","0.38439454224584246","0.31192693761295526"
"1","370","13","0.55","0.06","8.3","0.01","0.79","0.99","0.07442850238611297","10","0.38439454224584246","0.31192693761295526"
"1","380","29","0.34","0.54","5.4","0.24","0.33","0.23","0.38374069707245856","10","0.38439454224584246","0.31192693761295526"
"1","390","22","0.75","0.9400000000000001","9.4","0.97","0.81","0.22","0.18378130726701908","10","0.38439454224584246","0.31192693761295526"
"1","400","9","0.85","0.11","5.8","0.1","0.45","0.6","0.08434804960858973","10","0.38439454224584246","0.31192693761295526"
"1","410","21","0.89","0.45","5.7","0.02","0.09","0.02","0.3021831920306323","10","0.38439454224584246","0.31192693761295526"
"1","420","14","0.65","0.61","9.7","0.16","0.01","0.09","0.3707170122834969","10","0.38439454224584246","0.31192693761295526"
"1","430","9","0.34","0.56","8.5","0.3","0.08","0.26","0.34126867675363387","10","0.38439454224584246","0.31192693761295526"
"1","440","22","0.71","0.74","6.6","0.52","0.3","0.86","0.29513050943869934","10","0.38439454224584246","0.31192693761295526"
"1","450","26","0.42","0.7000000000000001","8.7","0.67","0.08","0.19","0.3473913255440084","10","0.38439454224584246","0.31192693761295526"
"1","460","20","0.88","0.19","9.3","0.36","0.6","0.8200000000000001","0.13825884447745967","10","0.38439454224584246","0.31192693761295526"
"1","470","18","0.23","0.87","9.5","0.07","0.65","0.33","0.23983868087394988","10","0.38439454224584246","0.31192693761295526"
"1","480","14","0.61","0.76","7.300000000000001","0.15","0.8200000000000001","0.46","0.3195873365011167","10","0.38439454224584246","0.31192693761295526"
"1","490","18","0.59","0.84","8.9","0.6900000000000001","0.77","0.05","0.2815035464652419","10","0.38439454224584246","0.31192693761295526"
"1","500","9","0","0.76","5.1","0.77","0.54","0.68","0.2767272690537742","10","0.38439454224584246","0.31192693761295526"
"1","510","11","0.93","0.76","5.1","0.77","0.54","0.68","0.32625642774018054","10","0.38439454224584246","0.31192693761295526"
"1","520","9","0.19","0.52","9.3","0.8300000000000001","0.64","0.47000000000000003","0.35696378387050876","10","0.38439454224584246","0.31192693761295526"
"1","530","13","0.89","0.72","9.3","0.67","0.93","0.23","0.3339817602281999","10","0.38439454224584246","0.31192693761295526"
"1","540","14","0.92","0.35000000000000003","5.7","0.6900000000000001","0","0.21","0.2899331044020804","10","0.38439454224584246","0.31192693761295526"
"1","550","15","0.42","0.75","8.7","0.67","0.08","0.19","0.34314490455385094","10","0.38439454224584246","0.31192693761295526"
"1","560","27","0.72","0.55","7.7","0.34","0.05","0.97","0.33468304168197","10","0.38439454224584246","0.31192693761295526"
"1","570","27","0.55","0.4","7.7","0.34","0.05","0.97","0.2852043716755699","10","0.38439454224584246","0.31192693761295526"
"1","580","25","0.34","0.6","8.1","0.6","0.04","0.55","0.3668534589865494","10","0.38439454224584246","0.31192693761295526"
"1","590","27","0.61","0.5700000000000001","8.5","0.3","0.08","0.26","0.4008636208283713","10","0.4008636208283713","0.34136419195967155"
"1","600","27","0.4","0.66","6.2","0.2","0.07","0.26","0.3769671968244829","10","0.4008636208283713","0.34136419195967155"
"1","610","30","0.59","0.4","7.4","0.34","0.05","0.97","0.3074559133780477","10","0.4008636208283713","0.34136419195967155"
"1","620","27","0.45","0.77","7.4","0.09","0.07","0.3","0.30912801231880216","10","0.4008636208283713","0.34136419195967155"
"1","630","24","0.03","0.81","8.6","0.41000000000000003","0.77","0.24","0.24154286942895703","10","0.4008636208283713","0.34136419195967155"
"1","640","13","0.89","0.73","9.3","0.67","0.31","0.21","0.3247846440398117","10","0.4008636208283713","0.34136419195967155"
"1","650","5","0.3","0.27","6","0.76","0.9","0.51","0.20844074081247715","10","0.4008636208283713","0.34136419195967155"
"1","660","22","0.4","0.52","7.6","0.47000000000000003","0.39","0.75","0.328827681569119","10","0.4008636208283713","0.34136419195967155"
"1","670","14","0.66","0.52","9.3","0.84","0.64","0.32","0.3519154137926369","10","0.4008636208283713","0.34136419195967155"
"1","680","11","0.63","0.76","7.300000000000001","0.34","0.85","0.41000000000000003","0.30456237361397026","10","0.4008636208283713","0.34136419195967155"
"1","690","18","0.23","0.87","9.5","0.07","0.07","0.22","0.20661964383946502","10","0.4008636208283713","0.34136419195967155"
"1","700","30","0.37","0.66","6.1","0.2","0.65","0.33","0.3738744082026436","10","0.4008636208283713","0.34136419195967155"
"1","710","22","0.4","0.76","5.1","0.77","0.54","0.68","0.29699536349016065","10","0.4008636208283713","0.34136419195967155"
"1","720","14","0","0.52","7.6","0.47000000000000003","0.9","0.51","0.36042482681686894","10","0.4008636208283713","0.34136419195967155"
"1","730","27","0.9400000000000001","0.77","7.4","0.64","0.07","0.9","0.3169841730568608","10","0.4008636208283713","0.34136419195967155"
"1","740","22","0.71","0.74","6.6","0.52","0.3","0.52","0.3185884225815211","10","0.4008636208283713","0.34136419195967155"
"1","750","15","0.49","0.6","7.9","0.9400000000000001","0.9","0.51","0.36176700388430894","10","0.4008636208283713","0.34136419195967155"
"1","760","22","0.4","0.52","7.6","0.47000000000000003","0.79","0.26","0.3681894836657078","10","0.4008636208283713","0.34136419195967155"
"1","770","8","0.99","0.65","6.1","0.2","0.07","0.26","0.36223408228464626","10","0.4008636208283713","0.34136419195967155"
"1","780","30","0.37","0.3","7.800000000000001","0.68","0.14","0.9400000000000001","0.2424833883708853","10","0.4008636208283713","0.34136419195967155"
"1","790","18","0.55","0.61","9.8","0.16","0.01","0.09","0.3689708661365481","10","0.4008636208283713","0.34136419195967155"
"1","800","14","0.3","0.87","9.5","0.07","0.65","0.33","0.22351463049262604","10","0.4008636208283713","0.34136419195967155"
"1","810","9","0.14","0.71","8.5","0.3","0.08","0","0.3384998631841102","10","0.4008636208283713","0.34136419195967155"
"1","820","18","0.59","0.85","8.9","0.6900000000000001","0.77","0.79","0.2498511991882959","10","0.4008636208283713","0.34136419195967155"
"1","830","9","0.37","0.56","8.5","0.3","0.08","0.26","0.3987582192122719","10","0.4008636208283713","0.34136419195967155"
"1","840","18","0.31","0.9500000000000001","9.3","0.13","0.26","0.42","0.15264012451657957","10","0.4008636208283713","0.34136419195967155"
"1","850","18","0.59","0.84","8.9","0.6900000000000001","0.8200000000000001","0.05","0.25201858892466084","10","0.4008636208283713","0.34136419195967155"
"1","860","27","0.45","0.77","7.4","0.45","0.04","0.3","0.3348672614056905","10","0.4008636208283713","0.34136419195967155"
"1","870","22","0.71","0.74","6.6","0.52","0.97","0.86","0.3104910457704725","10","0.4008636208283713","0.34136419195967155"
"1","880","14","0.75","0.86","8.9","0.45","0.3","0.8200000000000001","0.2570540537729871","10","0.4008636208283713","0.34136419195967155"
"1","890","27","1","0.63","6.8","0.42","0.27","0.61","0.3435134008186945","10","0.4008636208283713","0.34136419195967155"
"1","900","11","0.52","0.76","7.1","0.37","0.75","0","0.3240699304971407","10","0.4008636208283713","0.34136419195967155"
"1","910","27","0.4","0.77","6.2","0.11","0.07","0.3","0.29501512214051767","10","0.4008636208283713","0.34136419195967155"
"1","920","28","0.45","0.77","7.4","0.14","0.06","0.26","0.30691277107802517","10","0.4008636208283713","0.34136419195967155"
"1","930","14","1","0.63","7.6","0.47000000000000003","0.79","0.22","0.33582259293453054","10","0.4008636208283713","0.34136419195967155"
"1","940","22","0.4","0.52","6.8","0.42","1","0.61","0.33334529395627477","10","0.4008636208283713","0.34136419195967155"
"1","950","9","0.19","0.52","9.3","0.8300000000000001","0.64","0.44","0.3770863033805445","10","0.4008636208283713","0.34136419195967155"
"1","960","11","0.9400000000000001","0.76","5.3","0.78","0.54","0.6900000000000001","0.30643771751540305","10","0.4008636208283713","0.34136419195967155"
"1","970","27","0.45","0.77","7.5","0.02","0.8200000000000001","0.26","0.31753425698848387","10","0.4008636208283713","0.34136419195967155"
"1","980","15","0.49","0.6","8.9","0.09","0.07","0.26","0.3947014539870184","10","0.4008636208283713","0.34136419195967155"
"1","990","22","0.4","0.52","7.6","0.44","0.79","0.26","0.3458297805185105","10","0.4008636208283713","0.34136419195967155"
"1","1000","20","0.35000000000000003","0.49","9.7","0.49","0.09","0.26","0.3512049443927622","10","0.4008636208283713","0.34136419195967155"
"1","1010","27","0.61","0.5700000000000001","8.5","0.3","0.54","0.76","0.352634989233206","10","0.4008636208283713","0.34136419195967155"
"1","1020","5","0.02","0.54","6.6","0.49","0.54","0.76","0.34493170390568173","10","0.4008636208283713","0.34136419195967155"
"1","1030","20","0.35000000000000003","0.62","8.5","0.3","0.08","0.26","0.3808847727413167","10","0.4008636208283713","0.34136419195967155"
"1","1040","15","0.49","0.1","7.6","0.47000000000000003","0.9","0.51","0.083597041757604","10","0.4008636208283713","0.34136419195967155"
"1","1050","22","0.4","0.75","7.9","0.97","0.9","0.51","0.3125214253949207","10","0.4008636208283713","0.34136419195967155"
"1","1060","22","0.72","0.74","6.6","0.8300000000000001","0.64","0.47000000000000003","0.30945802588081733","10","0.4008636208283713","0.34136419195967155"
"1","1070","9","0.19","0.52","9.3","0.52","0.3","0.52","0.3748316892850918","10","0.4008636208283713","0.34136419195967155"
"1","1080","9","0.37","0.71","8.9","0.66","0.77","0.79","0.29613001755947177","10","0.4008636208283713","0.34136419195967155"
"1","1090","17","0.59","0.42","8.5","0.18","0.08","0.26","0.31083755100778","10","0.4008636208283713","0.34136419195967155"
"1","1100","27","0.61","0.5700000000000001","8.5","0.18","0.07","0.26","0.37803004203098073","10","0.4008636208283713","0.34136419195967155"
"1","1110","27","0.4","0.92","6.2","0.22","0.67","0.26","0.18162195629350392","10","0.4008636208283713","0.34136419195967155"
"1","1120","20","0.36","0.71","8.5","0.3","0.08","0.93","0.34689689405147783","10","0.4008636208283713","0.34136419195967155"
"1","1130","9","0.14","0.49","9.7","0.49","0.54","0.76","0.32865295897599733","10","0.4008636208283713","0.34136419195967155"
"1","1140","5","0.61","0.5700000000000001","8.1","0.6","0.04","0.55","0.3809202002096514","10","0.4008636208283713","0.34136419195967155"
"1","1150","29","0.61","0.66","8.5","0.3","0.08","0.26","0.3536348570413292","10","0.4008636208283713","0.34136419195967155"
"1","1160","20","0.35000000000000003","0.49","9.7","0.49","0.54","0.52","0.3472442532384148","10","0.4008636208283713","0.34136419195967155"
"1","1170","22","0.4","0.52","7.6","0.47000000000000003","0.9","0.76","0.3245010476648743","10","0.4008636208283713","0.34136419195967155"
"1","1180","29","0.37","0.66","6.1","0.2","0.64","0.47000000000000003","0.3699896257232585","10","0.4008636208283713","0.34136419195967155"
"1","1190","5","0.19","0.56","9.3","0.8300000000000001","0.65","0.33","0.3694796436343579","10","0.4008636208283713","0.34136419195967155"
"1","1200","18","0.52","0.6","9.8","0.15","0.01","0.15","0.3754062167946336","10","0.4008636208283713","0.34136419195967155"
"1","1210","27","0.4","0.59","7.6","0.47000000000000003","0.79","0.12","0.3768540723813114","10","0.4008636208283713","0.34136419195967155"
"1","1220","22","0.4","0.52","7.5","0.47000000000000003","0.07","0.26","0.3482883410595827","10","0.4008636208283713","0.34136419195967155"
"1","1230","27","0.61","0.5700000000000001","8.5","0.3","0.55","0.75","0.3607358855704917","10","0.4008636208283713","0.34136419195967155"
"1","1240","9","0.37","0.56","9.4","0.3","0.08","0.37","0.3364951260943646","10","0.4008636208283713","0.34136419195967155"
"1","1250","22","0.4","0.52","7.7","0.46","0.66","0.51","0.36815884695341383","10","0.4008636208283713","0.34136419195967155"
"1","1260","30","0.34","0.66","6.1","0.2","0.65","0.33","0.3581235896171967","10","0.4008636208283713","0.34136419195967155"
"1","1270","14","0.08","0.61","9.8","0.16","0.01","0.09","0.36390558457034866","10","0.4008636208283713","0.34136419195967155"
"1","1280","9","0","0.52","7.1","0.47000000000000003","0.9","0.51","0.34856301663804073","10","0.4008636208283713","0.34136419195967155"
"1","1290","27","0.61","0.5700000000000001","9.4","0.3","0.08","0.26","0.35256236370477423","10","0.4008636208283713","0.34136419195967155"
"1","1300","22","0.43","0.52","7.6","0.8","0.02","0.51","0.345673320184283","10","0.4008636208283713","0.34136419195967155"
"1","1310","27","0.87","0.65","6.2","0.19","0.07","0.26","0.35829411394127086","10","0.4008636208283713","0.34136419195967155"
"1","1320","20","0.35000000000000003","0.5","9.8","0.49","0.54","0.76","0.37934295746612273","10","0.4008636208283713","0.34136419195967155"
"1","1330","20","0.34","0.49","9.7","0.49","0.54","0.52","0.36916966404493823","10","0.4008636208283713","0.34136419195967155"
"1","1340","22","0.4","0.52","7.5","0.47000000000000003","0.79","0.37","0.35125819160521277","10","0.4008636208283713","0.34136419195967155"
"1","1350","20","0.35000000000000003","0.49","9.7","0.9","0.54","0.76","0.3392319695863734","10","0.4008636208283713","0.34136419195967155"
"1","1360","27","0.4","0.66","6.2","0.2","0.07","0.37","0.34949849658611654","10","0.4008636208283713","0.34136419195967155"
"1","1370","25","0.34","0.6","8.1","0.51","0.04","0.55","0.3950884943345846","10","0.4008636208283713","0.34136419195967155"
"2","10","11","0.46","0.97","9.3","0.97","0.38","0.97","0.14845584274493556","10","0.14845584274493556","0.16199697749921133"
"2","20","9","0.78","0.18","8.1","0.26","0.44","0.14","0.12907855547363914","10","0.14845584274493556","0.16199697749921133"
"2","30","5","0.86","0.93","6.2","0","0.6","0.14","0.16111459059323027","10","0.16111459059323027","0.1905158117686114"
"2","40","8","1","0.3","6.2","0.78","0.41000000000000003","0.09","0.23385272914560953","10","0.23385272914560953","0.21527377452741106"
"2","50","19","0","0.71","9.3","0.8300000000000001","0.67","0.52","0.3531438471577052","10","0.3531438471577052","0.32769008154629076"
"2","60","18","0.5700000000000001","0","8","0.9","0.58","0.6","0.05713623559319283","10","0.3531438471577052","0.32769008154629076"
"2","70","9","0.61","0.07","5.8","0.9500000000000001","0.81","0.12","0.07818033227489436","10","0.3531438471577052","0.32769008154629076"
"2","80","27","0.64","0.34","6.3","0.64","0.15","0.54","0.25547497485523113","10","0.3531438471577052","0.32769008154629076"
"2","90","13","0.8200000000000001","0.99","5.9","0.74","0.56","0.66","0.1336581441514877","10","0.3531438471577052","0.32769008154629076"
"2","100","22","0.42","0.38","8.4","0.18","0.37","0.5700000000000001","0.2660903755701277","10","0.3531438471577052","0.32769008154629076"
"2","110","22","0.45","0.14","7.2","0.72","0.59","0.97","0.10041117680861782","10","0.3531438471577052","0.32769008154629076"
"2","120","29","0.86","0.39","5.8","0.8200000000000001","0.07","0.58","0.24464635997833833","10","0.3531438471577052","0.32769008154629076"
"2","130","11","0.11","0.88","9.3","0.24","0.9","0.02","0.19261103361079276","10","0.3531438471577052","0.32769008154629076"
"2","140","12","0.32","0.41000000000000003","9.3","0.19","0.1","0.32","0.30237029163435203","10","0.3531438471577052","0.32769008154629076"
"2","150","18","0.46","0.3","5.9","0.08","0.49","0.43","0.22078973142731045","10","0.3531438471577052","0.32769008154629076"
"2","160","16","0.73","0.22","7","0.07","0.06","0.18","0.1441189120460865","10","0.3531438471577052","0.32769008154629076"
"2","170","18","0.39","0.08","6.8","0.71","0.45","0.78","0.06949419851499572","10","0.3531438471577052","0.32769008154629076"
"2","180","29","0.93","0.48","9.2","0.41000000000000003","0.56","0.26","0.29570226484727985","10","0.3531438471577052","0.32769008154629076"
"2","190","16","0.21","0.23","6.3","0.37","0.42","0.25","0.18655232318036635","10","0.3531438471577052","0.32769008154629076"
"2","200","8","0.02","0.19","9.600000000000001","0.85","0.16","0.99","0.14751498312962674","10","0.3531438471577052","0.32769008154629076"
"2","210","18","0.11","0.04","7.4","0.84","0.36","0.77","0.05688281396783037","10","0.3531438471577052","0.32769008154629076"
"2","220","28","0.08","0.15","9.7","0.25","0.5700000000000001","0.97","0.11008468737919301","10","0.3531438471577052","0.32769008154629076"
"2","230","19","0.2","0.12","5.8","0.34","0.84","0.8300000000000001","0.0858481844596676","10","0.3531438471577052","0.32769008154629076"
"2","240","13","0.71","0.34","8.3","0.06","0.02","0.7000000000000001","0.2633359568467145","10","0.3531438471577052","0.32769008154629076"
"2","250","22","0.75","0.93","9.100000000000001","0.68","0.7000000000000001","0.01","0.17199949553919203","10","0.3531438471577052","0.32769008154629076"
"2","260","17","0.02","0.86","5","0.65","0.66","0.37","0.22182628069140606","10","0.3531438471577052","0.32769008154629076"
"2","270","26","0.8","0.45","7","0.26","0.54","0.17","0.34368121735779356","10","0.3531438471577052","0.32769008154629076"
"2","280","26","0.98","0.98","7.4","0.32","0.78","0.89","0.11554847096597434","10","0.3531438471577052","0.32769008154629076"
"2","290","27","0.64","0.76","7","0.1","0.55","0.52","0.3387028519943163","10","0.3531438471577052","0.32769008154629076"
"2","300","10","0.49","0.99","7.5","0.26","0.18","0.13","0.12058503621293908","10","0.3531438471577052","0.32769008154629076"
"2","310","7","0.36","0.33","6","0.01","0.99","0.42","0.2478219559773988","10","0.3531438471577052","0.32769008154629076"
"2","320","15","0.9","0.51","5","0.65","0.55","0.8","0.36086320338299344","10","0.36086320338299344","0.3341510690508765"
"2","330","14","0.71","0.27","8.4","0.53","0.01","0.43","0.201460575754916","10","0.36086320338299344","0.3341510690508765"
"2","340","9","0.55","0.66","7.4","0.76","0.18","0.84","0.370374498384193","10","0.370374498384193","0.3536805378257795"
"2","350","6","0.68","0.11","5.4","0.65","0.7000000000000001","0.81","0.08642424921273377","10","0.370374498384193","0.3536805378257795"
"2","360","26","0.01","0.8300000000000001","6.8","0.1","0.84","0.41000000000000003","0.23432547887004782","10","0.370374498384193","0.3536805378257795"
"2","370","5","0.11","0.42","8.1","0.11","0.3","0.19","0.29879406197699665","10","0.370374498384193","0.3536805378257795"
"2","380","9","0.64","0.9","5.8","0.34","0.6","0.89","0.19377301962607768","10","0.370374498384193","0.3536805378257795"
"2","390","8","0.18","0.9","7.2","0.11","0.49","0.99","0.1636483092547215","10","0.370374498384193","0.3536805378257795"
"2","400","20","0.58","0.46","5.4","0.29","0.09","0.73","0.3481883080042893","10","0.370374498384193","0.3536805378257795"
"2","410","9","0.16","0.71","10","0.08","0.1","0.01","0.33249275423222335","10","0.370374498384193","0.3536805378257795"
"2","420","30","0","0.18","9.7","0.59","0.65","0.6900000000000001","0.11083677682260155","10","0.370374498384193","0.3536805378257795"
"2","430","13","0.44","0.9400000000000001","9.7","0.14","0.92","0.54","0.17408718861927697","10","0.370374498384193","0.3536805378257795"
"2","440","26","0.67","0.6","6.8","0.86","0.09","0.79","0.35335210904953396","10","0.370374498384193","0.3536805378257795"
"2","450","21","0.35000000000000003","0.7000000000000001","7.5","0.63","0.04","0.9500000000000001","0.3758244319387614","10","0.3758244319387614","0.34427716383672974"
"2","460","9","0.98","0.48","8.3","0.4","0.76","0.93","0.3580222353918629","10","0.3758244319387614","0.34427716383672974"
"2","470","24","0.73","0.27","7.2","0.9","0.04","0.68","0.19444908904675764","10","0.3758244319387614","0.34427716383672974"
"2","480","19","0.19","0.4","8.8","0.28","0.5","0.1","0.27053286823251854","10","0.3758244319387614","0.34427716383672974"
"2","490","18","0.01","0.61","5","0.56","0.67","0.28","0.32511662793719565","10","0.3758244319387614","0.34427716383672974"
"2","500","22","0.58","0.54","6.4","0.96","0.52","0.59","0.40391775404197255","10","0.40391775404197255","0.39268220417307476"
"2","510","20","0.58","0.17","5.4","0.29","0.53","0.32","0.1112902432270126","10","0.40391775404197255","0.39268220417307476"
"2","520","5","0.35000000000000003","0.41000000000000003","9.3","0.19","0.09","0.73","0.34216344531035775","10","0.40391775404197255","0.39268220417307476"
"2","530","26","0.8","0.45","7","0.37","0.04","0.97","0.33230656205127385","10","0.40391775404197255","0.39268220417307476"
"2","540","20","0.35000000000000003","0.7000000000000001","7.5","0","0.54","0.17","0.34180607247879835","10","0.40391775404197255","0.39268220417307476"
"2","550","17","0.02","0.86","6.8","0.1","0.84","0.41000000000000003","0.2231801333287886","10","0.40391775404197255","0.39268220417307476"
"2","560","26","0.01","0.8300000000000001","5","0.65","0.66","0.41000000000000003","0.19882611445500314","10","0.40391775404197255","0.39268220417307476"
"2","570","12","0.32","0.4","9.3","0.19","0.21","0.84","0.29410823802493813","10","0.40391775404197255","0.39268220417307476"
"2","580","9","0.55","0.66","7.4","0.76","0.13","0.32","0.33513383910607225","10","0.40391775404197255","0.39268220417307476"
"2","590","12","0.32","0.41000000000000003","9.3","0.19","0.53","0.75","0.319748249171","10","0.40391775404197255","0.39268220417307476"
"2","600","27","0.64","0.76","7","0.1","0.08","0.32","0.3069996954621528","10","0.40391775404197255","0.39268220417307476"
"2","610","21","0.35000000000000003","0.38","9.5","0.18","0.37","0.5700000000000001","0.3082180658448587","10","0.40391775404197255","0.39268220417307476"
"2","620","22","0.42","0.6900000000000001","8","0.63","0.04","0.9500000000000001","0.37690055516516974","10","0.40391775404197255","0.39268220417307476"
"2","630","22","0.14","0.14","5.1","0.65","0.66","0.26","0.09546944118930357","10","0.40391775404197255","0.39268220417307476"
"2","640","20","0.02","0.86","7.300000000000001","0.72","0.59","0.97","0.2265584604154824","10","0.40391775404197255","0.39268220417307476"
"2","650","14","0.55","0.93","7.4","0.76","0.29","0.79","0.18382125104305078","10","0.40391775404197255","0.39268220417307476"
"2","660","26","0.01","0.8300000000000001","6.8","0.1","0.84","0.91","0.24141018154230148","10","0.40391775404197255","0.39268220417307476"
"2","670","9","0.98","0.48","8","0.63","0.04","0.96","0.31467339617481227","10","0.40391775404197255","0.39268220417307476"
"2","680","21","0.35000000000000003","0.7000000000000001","8.8","0.23","0.76","0.93","0.3479777819606088","10","0.40391775404197255","0.39268220417307476"
"2","690","12","0.32","0.41000000000000003","6.4","0.9500000000000001","0.52","0.59","0.2987731216506265","10","0.40391775404197255","0.39268220417307476"
"2","700","22","0.59","0.54","8.9","0.19","0.1","0.32","0.3490265294176752","10","0.40391775404197255","0.39268220417307476"
"2","710","9","0.55","0.66","7.4","0.76","0.49","0.52","0.36140407695807425","10","0.40391775404197255","0.39268220417307476"
"2","720","19","0","0.68","9.3","0.8300000000000001","0.23","0.84","0.34368601279908584","10","0.40391775404197255","0.39268220417307476"
"2","730","27","0.63","0.71","9.3","0.8300000000000001","0.67","0.52","0.34481408831801097","10","0.40391775404197255","0.39268220417307476"
"2","740","19","0.97","0.8300000000000001","7","0.1","0.55","0.52","0.26715821660617695","10","0.40391775404197255","0.39268220417307476"
"2","750","18","0.46","0.3","9.600000000000001","0.85","0.16","0.99","0.1926351350827123","10","0.40391775404197255","0.39268220417307476"
"2","760","8","0.02","0.84","5.9","0.08","0.46","0.43","0.2502516960774459","10","0.40391775404197255","0.39268220417307476"
"2","770","9","0.98","0.48","8.3","0.4","0.76","0.34","0.35404754080375894","10","0.40391775404197255","0.39268220417307476"
"2","780","12","0.32","0.41000000000000003","9.3","0.19","0.1","0.9500000000000001","0.31222176413693836","10","0.40391775404197255","0.39268220417307476"
"2","790","9","0.47000000000000003","0.72","10","0.67","0.13","0.65","0.3508306072259021","10","0.40391775404197255","0.39268220417307476"
"2","800","12","0.98","0.48","8.3","0.4","0.76","0.29","0.31554897208178334","10","0.40391775404197255","0.39268220417307476"
